ref_id,site_code,service_date,category,sub_category,status_note,amount,comment
855460,LOU-09,2026-03-28,Appeal,Priority,,175.69,bare
199592,STL-02,2026-03-23,Renewal,Standard,,404.58,bare
431946,LOU-09,2026-03-23,Renewal,Standard,Open,176.99,prefixed
588543,STL-02,2026-03-19,Intake,Priority,Reviewed,446.96,prefixed
882693,FFX-03,2026-03-21,Intake,Standard,Escalated,528.87,unique
704936,BAL-11,2026-03-26,Renewal,Standard,Open,652.94,first pass
559468,LOU-09,2026-03-21,Renewal,Priority,,697.9,bare
332010,ARL-07,2026-03-14,Intake,Priority,Open,474.49,bare
935828,STL-02,2026-03-20,Renewal,Priority,Open,8.07,first pass
841239,BAL-11,2026-03-13,Renewal,Standard,Verified,974.88,first pass
306936,STL-02,2026-03-06,Intake,Priority,,853.69,first pass
541926,STL-02,2026-03-07,Intake,Standard,Escalated,348.43,prefixed
230183,LOU-09,2026-03-30,Appeal,Priority,Closed,572.66,first pass
445759,FFX-03,2026-03-10,Renewal,Priority,,342.79,unique
465377,STL-02,2026-03-27,Appeal,Standard,Escalated,459.64,prefixed
619584,LOU-09,2026-03-12,REF NOTE: Intake,Priority,Closed,682.12,unique
979485,STL-02,2026-03-19,Appeal,Priority,Escalated,239.15,bare
827938,LOU-09,2026-03-08,Appeal,Priority,,141.8,bare
932806,ARL-07,2026-03-12,Intake,Standard,Open,227.46,unique
671706,LOU-09,2026-03-26,Intake,Priority,Open,516.45,first pass
929277,LOU-09,2026-03-14,Renewal,Standard,Escalated,584.88,prefixed
713135,ARL-07,2026-03-15,Appeal,Priority,Open,464.38,first pass
918248,ARL-07,2026-03-11,Intake,Standard,Open,584.23,first pass
139293,ARL-07,2026-03-25,Intake,Priority,Escalated,727.58,prefixed
891294,FFX-03,2026-03-08,Renewal,Priority,Verified,923.82,unique
424126,BAL-11,2026-03-16,REF NOTE: Intake,Priority,,909.98,bare
822456,LOU-09,2026-03-19,Renewal,Priority,Escalated,413.01,bare
311589,BAL-11,2026-03-31,Appeal,Standard,Reviewed,254.38,bare
199952,FFX-03,2026-03-12,Renewal,Standard,Closed,113.18,unique
562378,STL-02,2026-03-04,Intake,Standard,Escalated,363.14,prefixed
156148,FFX-03,2026-03-26,Renewal,Priority,Reviewed,377.71,bare
815065,LOU-09,2026-03-29,REF NOTE: Intake,Priority,,748.41,prefixed
509648,STL-02,2026-03-27,Renewal,Standard,Closed,489.33,prefixed
754324,STL-02,2026-03-27,REF NOTE: Intake,Priority,,427.54,prefixed
415024,ARL-07,2026-03-31,REF NOTE: Intake,Standard,Verified,424.58,prefixed
384304,FFX-03,2026-03-08,Appeal,Standard,,469.05,prefixed
401502,LOU-09,2026-03-24,Intake,Priority,Open,2.92,first pass
190741,STL-02,2026-03-08,Appeal,Priority,Reviewed,678.95,bare
877516,STL-02,2026-03-09,Renewal,Standard,Closed,515.37,bare
750810,STL-02,2026-03-23,Intake,Standard,Escalated,247.18,bare
924742,FFX-03,2026-03-14,Appeal,Priority,,225.57,bare
802585,BAL-11,2026-03-10,Renewal,Standard,Open,666.49,bare
702846,BAL-11,2026-03-09,Appeal,Standard,Verified,639.9,bare
818092,FFX-03,2026-03-15,Intake,Standard,,123.31,bare
705175,BAL-11,2026-03-26,Appeal,Priority,Escalated,534.29,first pass
688390,ARL-07,2026-03-18,REF NOTE: Intake,Priority,Closed,639.48,bare
709609,STL-02,2026-03-31,Renewal,Standard,Verified,680.29,unique
514341,LOU-09,2026-03-04,Appeal,Standard,,829.23,prefixed
564939,LOU-09,2026-03-28,Intake,Standard,Open,444.91,prefixed
119732,LOU-09,2026-03-17,Appeal,Standard,Reviewed,306.45,first pass
289636,STL-02,2026-03-11,Intake,Priority,,754.95,unique
958579,STL-02,2026-03-30,Intake,Standard,Reviewed,627.2,first pass
659909,LOU-09,2026-03-31,Renewal,Priority,,762.01,first pass
937319,ARL-07,2026-03-15,Intake,Standard,Escalated,542.96,prefixed
960521,ARL-07,2026-03-11,Appeal,Standard,Closed,257.11,unique
510874,FFX-03,2026-03-22,Intake,Priority,Open,146.6,unique
113257,BAL-11,2026-03-22,Appeal,Priority,,940.37,first pass
971834,STL-02,2026-03-22,Intake,Standard,Escalated,856.64,bare
499403,ARL-07,2026-03-19,REF NOTE: Intake,Priority,Open,920.88,unique
814554,FFX-03,2026-03-20,REF NOTE: Intake,Standard,,765.2,unique
134109,FFX-03,2026-03-19,Appeal,Priority,Escalated,811.79,bare
799741,FFX-03,2026-03-31,REF NOTE: Intake,Priority,Escalated,590.73,prefixed
199069,BAL-11,2026-03-10,REF NOTE: Intake,Priority,Closed,897.49,first pass
893284,FFX-03,2026-03-27,Intake,Standard,Open,770.63,bare
849355,FFX-03,2026-03-10,Appeal,Standard,Reviewed,621.18,bare
289291,LOU-09,2026-03-31,Appeal,Priority,Closed,301.36,prefixed
488519,BAL-11,2026-03-22,REF NOTE: Intake,Priority,,4.54,prefixed
301348,FFX-03,2026-03-12,Renewal,Standard,Verified,7.45,first pass
135693,LOU-09,2026-03-16,Appeal,Priority,Closed,137.12,first pass
168061,LOU-09,2026-03-08,Intake,Standard,Closed,479.45,bare
614334,ARL-07,2026-03-18,Renewal,Priority,Reviewed,23.59,unique
385507,FFX-03,2026-03-08,Intake,Standard,Closed,966.11,prefixed
131992,ARL-07,2026-03-20,Renewal,Standard,Reviewed,454.47,bare
689845,LOU-09,2026-03-26,Intake,Standard,,804.16,bare
528019,STL-02,2026-03-20,REF NOTE: Intake,Priority,Reviewed,164.01,bare
168640,STL-02,2026-03-22,Intake,Standard,Closed,302.41,first pass
240147,ARL-07,2026-03-21,Renewal,Standard,Escalated,990.64,bare
768616,BAL-11,2026-03-17,Renewal,Standard,Verified,413.49,bare
447255,STL-02,2026-03-23,Appeal,Standard,Verified,585.96,first pass
517643,LOU-09,2026-03-14,Intake,Standard,Escalated,589.41,first pass
558265,BAL-11,2026-03-21,Intake,Standard,Closed,92.11,first pass
793477,BAL-11,2026-03-18,Intake,Standard,,255.81,unique
357137,FFX-03,2026-03-09,Appeal,Standard,Closed,180.54,prefixed
426802,FFX-03,2026-03-25,Renewal,Priority,Closed,698.67,prefixed
277911,LOU-09,2026-03-15,Renewal,Standard,Open,613.73,first pass
741154,FFX-03,2026-03-31,Appeal,Standard,,447.3,prefixed
895928,STL-02,2026-03-09,Appeal,Priority,Open,642.41,unique
402378,STL-02,2026-03-10,Renewal,Priority,Escalated,583.4,prefixed
974694,BAL-11,2026-03-14,Renewal,Standard,Escalated,811.63,prefixed
850577,BAL-11,2026-03-17,Intake,Priority,Reviewed,701.22,bare
428119,BAL-11,2026-03-13,Renewal,Priority,Verified,238.3,prefixed
408456,STL-02,2026-03-18,Renewal,Priority,Closed,393.64,unique
661231,FFX-03,2026-03-25,Intake,Priority,,898.37,prefixed
133041,STL-02,2026-03-27,Renewal,Priority,Reviewed,318.16,first pass
337128,FFX-03,2026-03-29,Renewal,Standard,Verified,574.01,bare
697820,BAL-11,2026-03-11,Renewal,Priority,,791.77,prefixed
722248,STL-02,2026-03-17,Renewal,Priority,Closed,649.98,unique
546618,BAL-11,2026-03-09,REF NOTE: Intake,Standard,Verified,930.51,first pass
591120,ARL-07,2026-03-30,Appeal,Priority,,93.4,first pass
328217,BAL-11,2026-03-09,Renewal,Standard,Verified,56.64,unique
454229,FFX-03,2026-03-14,REF NOTE: Intake,Priority,Verified,525.1,unique
582084,LOU-09,2026-03-05,REF NOTE: Intake,Standard,Verified,179.37,bare
216874,LOU-09,2026-03-16,Intake,Standard,Open,4.85,unique
536731,FFX-03,2026-03-19,Intake,Standard,,65.37,unique
136146,ARL-07,2026-03-17,Renewal,Priority,Closed,859.22,bare
261755,STL-02,2026-03-12,Intake,Priority,Reviewed,769.36,unique
890132,STL-02,2026-03-21,Intake,Priority,Escalated,823.42,unique
829471,BAL-11,2026-03-14,Renewal,Priority,Verified,524.21,bare
612609,ARL-07,2026-03-24,Renewal,Standard,Closed,831.09,unique
681696,FFX-03,2026-03-19,Appeal,Standard,Closed,893.98,first pass
401132,STL-02,2026-03-28,Renewal,Priority,Escalated,741.89,first pass
218939,LOU-09,2026-03-18,Renewal,Priority,Closed,883.32,bare
340599,LOU-09,2026-03-13,Appeal,Priority,Open,62.83,prefixed
193595,LOU-09,2026-03-05,Appeal,Standard,Reviewed,853.75,first pass
368367,STL-02,2026-03-11,Intake,Priority,Reviewed,599.12,unique
831019,BAL-11,2026-03-08,Renewal,Priority,Reviewed,215.09,prefixed
249955,BAL-11,2026-03-28,Appeal,Standard,Escalated,912.1,first pass
443728,BAL-11,2026-03-12,Renewal,Standard,Verified,799.42,first pass
691661,BAL-11,2026-03-13,Renewal,Standard,Verified,301.24,first pass
194982,ARL-07,2026-03-12,Intake,Standard,Verified,961.4,prefixed
205102,STL-02,2026-03-11,Appeal,Priority,Verified,741.85,first pass
973728,ARL-07,2026-03-21,REF NOTE: Intake,Standard,Escalated,924.36,unique
803399,LOU-09,2026-03-31,REF NOTE: Intake,Priority,Open,169.45,bare
509520,STL-02,2026-03-09,REF NOTE: Intake,Priority,Escalated,862.78,first pass
105119,STL-02,2026-03-14,REF NOTE: Intake,Standard,Reviewed,712.3,unique
607145,ARL-07,2026-03-19,Intake,Standard,Verified,102.9,prefixed
244124,STL-02,2026-03-18,Intake,Standard,Reviewed,837.33,bare
590187,FFX-03,2026-03-15,Renewal,Standard,Closed,570.56,prefixed
250515,ARL-07,2026-03-12,Intake,Priority,,929.4,bare
636141,BAL-11,2026-03-30,Appeal,Standard,Open,925.65,prefixed
923439,LOU-09,2026-03-18,Appeal,Priority,Verified,1.54,first pass
283220,STL-02,2026-03-16,Appeal,Standard,,413.09,first pass
617786,FFX-03,2026-03-26,Renewal,Standard,Closed,105.85,bare
760582,STL-02,2026-03-25,Appeal,Standard,Closed,318.01,prefixed
346675,ARL-07,2026-03-26,Renewal,Standard,,541.49,prefixed
344831,FFX-03,2026-03-23,Renewal,Priority,Verified,538,first pass
124757,STL-02,2026-03-21,Renewal,Standard,Closed,242.75,first pass
115677,LOU-09,2026-03-16,REF NOTE: Intake,Priority,Closed,444.92,first pass
171579,STL-02,2026-03-25,Appeal,Standard,Closed,266.84,unique
383562,STL-02,2026-03-28,Intake,Standard,,184.51,bare
239131,ARL-07,2026-03-18,Renewal,Standard,Open,224.19,first pass
471715,LOU-09,2026-03-31,Renewal,Standard,Closed,402.47,first pass
946524,FFX-03,2026-03-21,Intake,Standard,Escalated,826.07,bare
669438,BAL-11,2026-03-30,Renewal,Priority,Closed,153.7,unique
785945,BAL-11,2026-03-29,Renewal,Standard,Open,631.8,unique
887850,STL-02,2026-03-17,Renewal,Standard,Closed,276.35,first pass
718495,LOU-09,2026-03-28,Appeal,Standard,Escalated,114.95,first pass
427727,LOU-09,2026-03-15,Intake,Standard,Reviewed,638.94,unique
729173,STL-02,2026-03-29,Appeal,Priority,Reviewed,532.84,prefixed
643378,STL-02,2026-03-31,Appeal,Standard,Reviewed,507.3,prefixed
431531,BAL-11,2026-03-17,REF NOTE: Intake,Standard,Open,860.82,unique
644061,FFX-03,2026-03-08,Intake,Standard,Open,454.85,prefixed
262186,LOU-09,2026-03-06,Renewal,Priority,Reviewed,472.71,prefixed
180102,BAL-11,2026-03-21,Intake,Priority,Escalated,145.34,bare
247992,FFX-03,2026-03-17,REF NOTE: Intake,Priority,Open,926.55,unique
429591,ARL-07,2026-03-15,Appeal,Standard,,360.55,bare
324771,STL-02,2026-03-10,Intake,Priority,Escalated,411.72,bare
741804,FFX-03,2026-03-18,REF NOTE: Intake,Priority,Escalated,497.56,unique
301150,FFX-03,2026-03-22,REF NOTE: Intake,Standard,Escalated,277.68,bare
907413,ARL-07,2026-03-25,Intake,Priority,Open,610.96,prefixed
873920,LOU-09,2026-03-11,Appeal,Priority,Closed,885.87,unique
206482,ARL-07,2026-03-28,Appeal,Standard,Open,878.12,unique
655509,BAL-11,2026-03-23,Intake,Standard,Closed,486.73,prefixed
412792,LOU-09,2026-03-13,REF NOTE: Intake,Standard,,90.32,prefixed
874352,STL-02,2026-03-13,Renewal,Priority,Escalated,242.85,first pass
363737,ARL-07,2026-03-15,Appeal,Standard,Reviewed,654.72,prefixed
390544,LOU-09,2026-03-04,REF NOTE: Intake,Priority,Verified,110.58,first pass
115588,ARL-07,2026-03-14,REF NOTE: Intake,Standard,,382.29,first pass
142756,STL-02,2026-03-20,REF NOTE: Intake,Standard,Escalated,406.8,unique
416184,FFX-03,2026-03-14,Renewal,Priority,Closed,552.03,unique
441019,FFX-03,2026-03-04,REF NOTE: Intake,Standard,Verified,270.27,prefixed
513268,LOU-09,2026-03-16,Appeal,Priority,Closed,913.99,prefixed
376022,STL-02,2026-03-17,Intake,Priority,Escalated,259.31,first pass
337897,ARL-07,2026-03-06,REF NOTE: Intake,Standard,,220.98,first pass
228222,ARL-07,2026-03-14,Appeal,Standard,Verified,286.48,unique
566100,FFX-03,2026-03-17,Appeal,Standard,,874.2,first pass
817723,FFX-03,2026-03-28,REF NOTE: Intake,Priority,Closed,389.16,prefixed
454723,BAL-11,2026-03-27,Appeal,Priority,Reviewed,411.32,first pass
885018,ARL-07,2026-03-20,Appeal,Standard,Reviewed,280.17,unique
984320,BAL-11,2026-03-12,Intake,Priority,Closed,951.02,unique
164246,ARL-07,2026-03-30,Renewal,Priority,Verified,659.45,first pass
580757,STL-02,2026-03-15,Renewal,Priority,Open,695.56,prefixed
738602,STL-02,2026-03-24,REF NOTE: Intake,Priority,Closed,234.26,unique
918909,ARL-07,2026-03-21,Intake,Priority,Escalated,60.16,prefixed
996056,STL-02,2026-03-18,Appeal,Standard,Escalated,768.61,unique
373217,LOU-09,2026-03-30,Renewal,Standard,,583.97,prefixed
537129,FFX-03,2026-03-16,REF NOTE: Intake,Priority,,130.86,prefixed
842438,BAL-11,2026-03-14,Renewal,Priority,Escalated,142.24,first pass
431105,FFX-03,2026-03-23,Renewal,Standard,Reviewed,740.16,first pass
249170,STL-02,2026-03-31,Intake,Standard,Reviewed,43.1,prefixed
725846,BAL-11,2026-03-10,Intake,Standard,Verified,427.62,bare
957730,STL-02,2026-03-13,Renewal,Standard,Open,795.99,unique
219331,FFX-03,2026-03-09,Appeal,Priority,,66.51,bare
141822,FFX-03,2026-03-23,REF NOTE: Intake,Standard,Reviewed,884.34,bare
458197,LOU-09,2026-03-10,Renewal,Priority,Verified,317.54,bare
415310,STL-02,2026-03-20,Appeal,Priority,,983.92,first pass
281037,LOU-09,2026-03-24,Appeal,Priority,Closed,53.16,bare
558905,STL-02,2026-03-22,Appeal,Standard,Open,224.52,prefixed
795140,FFX-03,2026-03-04,Renewal,Standard,,928.67,bare
372142,LOU-09,2026-03-16,Renewal,Priority,Verified,298.08,prefixed
966810,BAL-11,2026-03-05,Renewal,Standard,Verified,762.27,first pass
748321,BAL-11,2026-03-23,Intake,Standard,Closed,237.09,prefixed
593712,LOU-09,2026-03-19,Renewal,Priority,,862.96,prefixed
681899,STL-02,2026-03-13,Appeal,Standard,Verified,305.73,unique
748013,LOU-09,2026-03-25,Renewal,Standard,Open,838.26,bare
965861,BAL-11,2026-03-07,Renewal,Priority,Escalated,710.23,prefixed
600197,FFX-03,2026-03-14,Appeal,Priority,Verified,248.33,bare
758268,ARL-07,2026-03-20,Intake,Priority,Open,308.12,prefixed
488453,BAL-11,2026-03-12,Intake,Standard,Verified,413.4,bare
390354,LOU-09,2026-03-31,Renewal,Priority,Reviewed,507.38,prefixed
272150,LOU-09,2026-03-16,Appeal,Standard,Verified,783.2,bare
617154,LOU-09,2026-03-18,REF NOTE: Intake,Priority,Closed,440.49,prefixed
431631,ARL-07,2026-03-11,Intake,Priority,Reviewed,237.32,prefixed
325807,STL-02,2026-03-17,Renewal,Priority,,886.08,unique
723525,FFX-03,2026-03-12,Renewal,Standard,Reviewed,90.24,unique
466370,ARL-07,2026-03-12,Appeal,Priority,Verified,417.16,bare
535778,BAL-11,2026-03-10,Appeal,Standard,Verified,152.03,unique
188816,LOU-09,2026-03-09,REF NOTE: Intake,Priority,Open,772.5,first pass
751070,STL-02,2026-03-27,Appeal,Standard,Verified,63.67,unique
277032,BAL-11,2026-03-06,Appeal,Standard,,383.1,prefixed
625815,BAL-11,2026-03-10,Intake,Standard,Closed,43.07,bare
477505,LOU-09,2026-03-05,Intake,Standard,Open,512.02,first pass
926584,ARL-07,2026-03-29,Appeal,Priority,,794.3,first pass
940442,ARL-07,2026-03-29,Renewal,Priority,Reviewed,271.47,prefixed
691338,STL-02,2026-03-06,Appeal,Standard,Closed,436.88,prefixed
784378,ARL-07,2026-03-22,Renewal,Priority,Closed,320.19,unique
760822,BAL-11,2026-03-25,Renewal,Standard,Closed,86.9,bare
489332,BAL-11,2026-03-07,Renewal,Standard,Verified,786.61,prefixed
149284,ARL-07,2026-03-29,REF NOTE: Intake,Standard,Escalated,986.51,prefixed
921593,FFX-03,2026-03-21,Intake,Priority,,643.82,prefixed
228041,BAL-11,2026-03-11,REF NOTE: Intake,Standard,,546.51,unique
232117,STL-02,2026-03-17,REF NOTE: Intake,Standard,Closed,633.04,first pass
605626,LOU-09,2026-03-13,Intake,Standard,,189.58,unique
195812,LOU-09,2026-03-26,REF NOTE: Intake,Priority,Verified,908.67,bare
513711,LOU-09,2026-03-19,Renewal,Standard,Open,703.45,first pass
137938,LOU-09,2026-03-17,Intake,Priority,Closed,892.76,bare
800345,STL-02,2026-03-21,Renewal,Standard,,816.82,bare
484835,STL-02,2026-03-31,Appeal,Standard,Verified,677.75,first pass
894302,BAL-11,2026-03-11,Renewal,Priority,Verified,671.26,unique
881536,STL-02,2026-03-26,Intake,Priority,Open,517.26,bare
685413,STL-02,2026-03-19,Intake,Standard,Escalated,694.18,prefixed
844509,BAL-11,2026-03-28,Appeal,Priority,,73.68,bare
179893,STL-02,2026-03-13,Intake,Standard,Escalated,387.29,first pass
350725,LOU-09,2026-03-06,Renewal,Standard,Escalated,744.89,bare
496063,LOU-09,2026-03-10,Intake,Priority,Open,677.78,unique
490442,LOU-09,2026-03-20,REF NOTE: Intake,Standard,Reviewed,428.68,first pass
656535,STL-02,2026-03-30,Intake,Priority,Reviewed,572.75,unique
199659,BAL-11,2026-03-11,Renewal,Priority,Closed,880.42,prefixed
899606,ARL-07,2026-03-16,REF NOTE: Intake,Standard,Reviewed,888.92,bare
584000,STL-02,2026-03-16,Intake,Priority,Open,517.53,prefixed
650021,BAL-11,2026-03-28,Renewal,Priority,Reviewed,167.21,prefixed
833206,STL-02,2026-03-31,Intake,Priority,,280.83,first pass
866688,FFX-03,2026-03-07,REF NOTE: Intake,Priority,Verified,534.49,unique
581130,LOU-09,2026-03-16,Intake,Standard,Reviewed,401.47,unique
881083,FFX-03,2026-03-04,Renewal,Priority,,141.67,unique
491748,BAL-11,2026-03-24,REF NOTE: Intake,Standard,Escalated,579.82,unique
292934,STL-02,2026-03-30,Intake,Standard,Reviewed,928.93,prefixed
381821,LOU-09,2026-03-29,REF NOTE: Intake,Standard,Closed,865.46,bare
233720,STL-02,2026-03-13,Appeal,Priority,Verified,275.5,unique
807275,ARL-07,2026-03-18,REF NOTE: Intake,Priority,,153.29,prefixed
517065,LOU-09,2026-03-12,Renewal,Standard,Escalated,654.39,first pass
160356,LOU-09,2026-03-28,Appeal,Priority,Open,666.05,unique
161691,STL-02,2026-03-05,Intake,Priority,Open,693.78,first pass
508399,FFX-03,2026-03-10,REF NOTE: Intake,Standard,Open,578.96,unique
922391,BAL-11,2026-03-27,Intake,Standard,Closed,149.01,bare
343422,FFX-03,2026-03-18,Appeal,Priority,Open,324.4,unique
962273,ARL-07,2026-03-13,Intake,Standard,Escalated,705.46,unique
144189,FFX-03,2026-03-31,Intake,Standard,,375.58,prefixed
276044,BAL-11,2026-03-15,Appeal,Priority,Reviewed,396.43,unique
647243,FFX-03,2026-03-12,Renewal,Standard,Verified,996.11,prefixed
610581,BAL-11,2026-03-04,Intake,Priority,Open,756.6,prefixed
715268,BAL-11,2026-03-19,Intake,Standard,Verified,620.64,first pass
361988,STL-02,2026-03-18,REF NOTE: Intake,Priority,Verified,805.15,prefixed
979952,ARL-07,2026-03-12,Renewal,Priority,,29.25,first pass
599577,LOU-09,2026-03-21,Intake,Priority,Verified,118.96,prefixed
104840,FFX-03,2026-03-06,REF NOTE: Intake,Standard,Escalated,140.22,unique
193162,LOU-09,2026-03-27,Appeal,Priority,,812.28,prefixed
366671,FFX-03,2026-03-21,Appeal,Priority,Escalated,181.82,prefixed
365658,BAL-11,2026-03-10,Renewal,Standard,Closed,270.85,unique
313144,LOU-09,2026-03-25,Appeal,Priority,,840.54,first pass
333972,ARL-07,2026-03-23,Renewal,Standard,Closed,223.98,unique
754113,STL-02,2026-03-08,Renewal,Standard,Escalated,111.93,first pass
675012,ARL-07,2026-03-13,REF NOTE: Intake,Standard,Verified,795.7,bare
626091,LOU-09,2026-03-24,Intake,Standard,Reviewed,408.13,prefixed
657605,BAL-11,2026-03-21,REF NOTE: Intake,Standard,Escalated,813.63,first pass
213498,LOU-09,2026-03-28,Renewal,Priority,,676.45,bare
940465,FFX-03,2026-03-17,Intake,Standard,Closed,22.74,first pass
154732,BAL-11,2026-03-16,REF NOTE: Intake,Standard,Verified,43.89,prefixed
766265,FFX-03,2026-03-13,REF NOTE: Intake,Priority,Reviewed,238.77,unique
957574,ARL-07,2026-03-16,Intake,Priority,,778.25,unique
793949,BAL-11,2026-03-09,Intake,Standard,Verified,565.31,unique
314301,LOU-09,2026-03-31,REF NOTE: Intake,Priority,Reviewed,116.03,first pass
444988,STL-02,2026-03-17,Intake,Priority,Verified,909.2,first pass
665592,ARL-07,2026-03-27,Renewal,Standard,Reviewed,987.32,unique
684844,BAL-11,2026-03-10,REF NOTE: Intake,Priority,Reviewed,373.82,unique
736638,LOU-09,2026-03-24,Appeal,Priority,,618.03,unique
985973,STL-02,2026-03-28,Appeal,Standard,Open,41.07,bare
406568,BAL-11,2026-03-26,Intake,Standard,Reviewed,927.86,bare
991976,LOU-09,2026-03-26,Renewal,Priority,Reviewed,913.92,bare
133660,LOU-09,2026-03-14,REF NOTE: Intake,Standard,Reviewed,99.72,first pass
917877,FFX-03,2026-03-24,Renewal,Priority,Escalated,765.7,bare
636816,ARL-07,2026-03-29,Intake,Priority,Closed,471.03,unique
733549,STL-02,2026-03-04,Appeal,Priority,Verified,604.58,bare
865322,LOU-09,2026-03-09,Appeal,Priority,Reviewed,303.34,unique
292171,ARL-07,2026-03-31,Intake,Standard,Verified,826.86,prefixed
456496,STL-02,2026-03-28,Renewal,Standard,Closed,102.37,first pass
833310,BAL-11,2026-03-11,REF NOTE: Intake,Standard,Reviewed,706.49,prefixed
305197,BAL-11,2026-03-30,Renewal,Priority,Reviewed,80.91,prefixed
638016,STL-02,2026-03-08,Appeal,Priority,Escalated,96.43,bare
788384,ARL-07,2026-03-19,REF NOTE: Intake,Standard,Closed,443.2,first pass
